step,time,kinetic,potential,total,temperature
8598,4.29900000000000020e1,1.03558682022857596e2,-2.09422490537364212e2,-1.05863808514506616e2,1.04604729316017764e0
8599,4.29949999999999974e1,1.04464891783212906e2,-2.10331610258604485e2,-1.05866718475391579e2,1.05520092710316060e0
8600,4.30000000000000000e1,1.05123691336376183e2,-2.10992818975014131e2,-1.05869127638637949e2,1.06185546804420383e0
8601,4.30050000000000026e1,1.05486786167309816e2,-2.11358399327327390e2,-1.05871613160017574e2,1.06552309259908906e0
8602,4.30099999999999980e1,1.05509559563514031e2,-2.11384125056308250e2,-1.05874565492794218e2,1.06575312690418222e0
8603,4.30150000000000006e1,1.05144705140966124e2,-2.11023336445574500e2,-1.05878631304608376e2,1.06206772869662758e0
8604,4.30200000000000031e1,1.04340892831880254e2,-2.10223685271565444e2,-1.05882792439685190e2,1.05394841244323478e0
8605,4.30249999999999986e1,1.03050541788515773e2,-2.08937195014606203e2,-1.05886653226090431e2,1.04091456352036138e0
8606,4.30300000000000011e1,1.01243196480919536e2,-2.07131608729939842e2,-1.05888412249020305e2,1.02265855031231845e0
8607,4.30350000000000037e1,9.89248842064269809e1,-2.04811789713643378e2,-1.05886905507216397e2,9.99241254610373497e-1
8608,4.30399999999999991e1,9.61651286637262928e1,-2.02045046126546055e2,-1.05879917462819762e2,9.71364935997235279e-1
8609,4.30450000000000017e1,9.31244900609098067e1,-1.98990323180684101e2,-1.05865833119774294e2,9.40651414756664694e-1
8610,4.30500000000000043e1,9.00711207226795096e1,-1.95916073702347148e2,-1.05844952979667639e2,9.09809300229085904e-1
8611,4.30549999999999997e1,8.73671119965786147e1,-1.93188108124756582e2,-1.05820996128177967e2,8.82496080773521374e-1
8612,4.30600000000000023e1,8.54099008023519701e1,-1.91210247045372512e2,-1.05800346243020542e2,8.62726270730827971e-1
8613,4.30649999999999977e1,8.45264992176645222e1,-1.90318107992281227e2,-1.05791608774616705e2,8.53803022400651757e-1
8614,4.30700000000000003e1,8.48509427762072619e1,-1.90651599633678558e2,-1.05800656857471296e2,8.57080230062699622e-1
8615,4.30750000000000028e1,8.62482331245510068e1,-1.92074225512482940e2,-1.05825992387931933e2,8.71194273985363754e-1
8616,4.30799999999999983e1,8.83372109796487308e1,-1.94196293393462327e2,-1.05859082413813596e2,8.92295060400492224e-1
8617,4.30850000000000009e1,9.06118044961418434e1,-1.96501159442161310e2,-1.05889354946019466e2,9.15270752486281203e-1
8618,4.30900000000000034e1,9.26002952838009179e1,-1.98508719241096628e2,-1.05908423957295710e2,9.35356518018191085e-1
8619,4.30949999999999989e1,9.39913608491463890e1,-1.99904148532419242e2,-1.05912787683272853e2,9.49407685344913044e-1
8620,4.31000000000000014e1,9.46874929928628148e1,-2.00591760011462014e2,-1.05904267018599199e2,9.56439323160230503e-1
8621,4.31050000000000040e1,9.47806515529690756e1,-2.00670036687274887e2,-1.05889385134305812e2,9.57380318716859358e-1
8622,4.31099999999999994e1,9.44695209556967228e1,-2.00344900314454605e2,-1.05875379358757883e2,9.54237585411078060e-1
8623,4.31150000000000020e1,9.39548853951468175e1,-1.99821366511335725e2,-1.05866481116188908e2,9.49039246415624427e-1
8624,4.31199999999999974e1,9.33675051366899140e1,-1.99230489367464628e2,-1.05862984230774714e2,9.43106112491817306e-1
8625,4.31250000000000000e1,9.27676672423058335e1,-1.98628837274321086e2,-1.05861170032015252e2,9.37047143861675091e-1
8626,4.31300000000000026e1,9.21947667977905070e1,-1.98051110254212261e2,-1.05856343456421754e2,9.31260270684752589e-1
8627,4.31349999999999980e1,9.17179465003025172e1,-1.97565836911837437e2,-1.05847890411534920e2,9.26443904043459776e-1
8628,4.31400000000000006e1,9.14519729942350352e1,-1.97289916995890422e2,-1.05837944001655387e2,9.23757302972071037e-1
8629,4.31450000000000031e1,9.15263193619999669e1,-1.97357305593465497e2,-1.05830986231465531e2,9.24508276383838035e-1
8630,4.31499999999999986e1,9.20272085059002904e1,-1.97857923816875342e2,-1.05830715310975052e2,9.29567762685861498e-1
8631,4.31550000000000011e1,9.29479614700208288e1,-1.98786113972809261e2,-1.05838152502788432e2,9.38868297676978103e-1
8632,4.31600000000000037e1,9.41749383859184945e1,-2.00025838644297238e2,-1.05850900258378744e2,9.51262003898166619e-1
8633,4.31649999999999991e1,9.55247056031114141e1,-2.01387806815274189e2,-1.05863101212162775e2,9.64896016193044548e-1
8634,4.31700000000000017e1,9.68267221514498999e1,-2.02694729839503168e2,-1.05868007688053268e2,9.78047698499493912e-1
8635,4.31750000000000043e1,9.80072832066072834e1,-2.03871102306507225e2,-1.05863819099899942e2,9.89972557642497808e-1
8636,4.31799999999999997e1,9.91176880319961811e1,-2.04971917674281570e2,-1.05854229642285389e2,1.00118876799996137e0
8637,4.31850000000000023e1,1.00274868780033046e2,-2.06122888661713745e2,-1.05848019881680699e2,1.01287746242457621e0
8638,4.31899999999999977e1,1.01546595296323844e2,-2.07397124917062655e2,-1.05850529620738811e2,1.02572318481135194e0
8639,4.31950000000000003e1,1.02881669737389700e2,-2.08741024848719519e2,-1.05859355111329819e2,1.03920878522615867e0
8640,4.32000000000000028e1,1.04140438867379302e2,-2.10007996943016593e2,-1.05867558075637291e2,1.05192362492302327e0
8641,4.32049999999999983e1,1.05176529369993048e2,-2.11049170862445180e2,-1.05872641492452132e2,1.06238918555548523e0
8642,4.32100000000000009e1,1.05891778915774154e2,-2.11766356693633668e2,-1.05874577777859514e2,1.06961392844216308e0
8643,4.32150000000000034e1,1.06238724852760754e2,-2.12113443299624294e2,-1.05874718446863540e2,1.07311843285616915e0
8644,4.32199999999999989e1,1.06201249624613979e2,-2.12075616355809359e2,-1.05874366731195380e2,1.07273989519812107e0
8645,4.32250000000000014e1,1.05782779964524252e2,-2.11655895918093364e2,-1.05873115953569112e2,1.06851292893458849e0
8646,4.32300000000000040e1,1.05011540777866543e2,-2.10881470904798704e2,-1.05869930126932161e2,1.06072263411986412e0
8647,4.32349999999999994e1,1.03950802795253438e2,-2.09815029065623520e2,-1.05864226270370082e2,1.05000810904296404e0
8648,4.32400000000000020e1,1.02694943593969242e2,-2.08553183648834050e2,-1.05858240054864808e2,1.03732266256534578e0
8649,4.32449999999999974e1,1.01352336957046660e2,-2.07205613401340059e2,-1.05853276444293400e2,1.02376097936410759e0
8650,4.32500000000000000e1,1.00023186115815619e2,-2.05872514733172409e2,-1.05849328617356790e2,1.01033521329106679e0
8651,4.32550000000000026e1,9.87875034597916226e1,-2.04633713000718700e2,-1.05846209540927077e2,9.97853570300925474e-1
8652,4.32599999999999980e1,9.77104565385628661e1,-2.03553836689564434e2,-1.05843380151001568e2,9.86974308470331962e-1
8653,4.32650000000000006e1,9.68472156033766254e1,-2.02688544753004010e2,-1.05841329149627384e2,9.78254703064410314e-1
8654,4.32700000000000031e1,9.62322631394030878e1,-2.02074714667505162e2,-1.05842451528102075e2,9.72043062014172565e-1
8655,4.32749999999999986e1,9.58530902951194292e1,-2.01701142260886741e2,-1.05848051965767311e2,9.68213033284034630e-1
8656,4.32800000000000011e1,9.56361778766894872e1,-2.01492865870038315e2,-1.05856687993348828e2,9.66021998754439282e-1
8657,4.32850000000000037e1,9.54711893773426254e1,-2.01335209653696097e2,-1.05864020276353472e2,9.64355448255986070e-1
8658,4.32899999999999991e1,9.52712628917302453e1,-2.01136679766926420e2,-1.05865416875196175e2,9.62335988805355980e-1
8659,4.32950000000000017e1,9.50396133218459056e1,-2.00897031851006830e2,-1.05857418529160924e2,9.59996094160059599e-1
8660,4.33000000000000043e1,9.49047808276312423e1,-2.00746957441550450e2,-1.05842176613919207e2,9.58634149774052924e-1
8661,4.33049999999999997e1,9.50884545341885286e1,-2.00915993685673783e2,-1.05827539151485254e2,9.60489439739278028e-1
8662,4.33100000000000023e1,9.57930972261426774e1,-2.01616115989054947e2,-1.05823018762912270e2,9.67607042688309882e-1
8663,4.33149999999999977e1,9.70705211355831352e1,-2.02903172372248861e2,-1.05832651236665725e2,9.80510314500839697e-1
8664,4.33200000000000003e1,9.87713554826954407e1,-2.04623065159801627e2,-1.05851709677106186e2,9.97690459421166076e-1
8665,4.33250000000000028e1,1.00611370999483611e2,-2.06481529243681479e2,-1.05870158244197867e2,1.01627647474225880e0
8666,4.33299999999999983e1,1.02296893894381043e2,-2.08178975311908800e2,-1.05882081417527758e2,1.03330195852910145e0
8667,4.33350000000000009e1,1.03620933654959828e2,-2.09507030133482317e2,-1.05886096478522489e2,1.04667609752484680e0
8668,4.33400000000000034e1,1.04491109189819241e2,-2.10375560417136541e2,-1.05884451227317300e2,1.05546574939211357e0
8669,4.33449999999999989e1,1.04908774537508023e2,-2.10787994158667601e2,-1.05879219621159578e2,1.05968459128795978e0
8670,4.33500000000000014e1,1.04935856417888786e2,-2.10807900811870923e2,-1.05872044393982137e2,1.05995814563524027e0
8671,4.33550000000000040e1,1.04668589226144391e2,-2.10532528928207483e2,-1.05863939702063092e2,1.05725847703176146e0
8672,4.33599999999999994e1,1.04223016507458354e2,-2.10078355870938594e2,-1.05855339363480240e2,1.05275774249957932e0
8673,4.33650000000000020e1,1.03727238725089805e2,-2.09573683468806848e2,-1.05846444743717043e2,1.04774988611201825e0
8674,4.33699999999999974e1,1.03309813341851807e2,-2.09148540882818253e2,-1.05838727540966445e2,1.04353346809951320e0
8675,4.33750000000000000e1,1.03081660985928082e2,-2.08915392504369180e2,-1.05833731518441098e2,1.04122889884775849e0
8676,4.33800000000000026e1,1.03111654320073839e2,-2.08944411822089705e2,-1.05832757502015866e2,1.04153186181892776e0
8677,4.33849999999999980e1,1.03406847659882558e2,-2.09243357686983330e2,-1.05836510027100772e2,1.04451361272608634e0
8678,4.33900000000000006e1,1.03903458118448086e2,-2.09748427879325561e2,-1.05844969760877476e2,1.04952987998432401e0
8679,4.33950000000000031e1,1.04472419441164462e2,-2.10328676043870615e2,-1.05856256602706154e2,1.05527696405216620e0
8680,4.33999999999999986e1,1.04942196081639523e2,-2.10810530769993477e2,-1.05868334688353954e2,1.06002218264282355e0
8681,4.34050000000000011e1,1.05138323730321659e2,-2.11016300194628400e2,-1.05877976464306741e2,1.06200327000324912e0
8682,4.34100000000000037e1,1.04931303735533064e2,-2.10813390643482535e2,-1.05882086907949471e2,1.05991215894477842e0
8683,4.34149999999999991e1,1.04275679377987132e2,-2.10155224169362810e2,-1.05879544791375679e2,1.05328969068673861e0
8684,4.34200000000000017e1,1.03230446926640880e2,-2.09101219759040930e2,-1.05870772832400050e2,1.04273178713778658e0
8685,4.34250000000000043e1,1.01938835616483530e2,-2.07799776401271004e2,-1.05860940784787473e2,1.02968520824730847e0
8686,4.34299999999999997e1,1.00560406212186919e2,-2.06416583584474267e2,-1.05856177372287348e2,1.01576167891097890e0
8687,4.34350000000000023e1,9.91902226844549233e1,-2.05048989982110157e2,-1.05858767297655234e2,1.00192144125712046e0
8688,4.34399999999999977e1,9.78227370143891477e1,-2.03688329258418264e2,-1.05865592244029116e2,9.88108454690799443e-1
8689,4.34450000000000003e1,9.63906840190760050e1,-2.02261559040591379e2,-1.05870875021515374e2,9.73643272919959668e-1
8690,4.34500000000000028e1,9.48470036204228819e1,-2.00716526318558152e2,-1.05869522698135270e2,9.58050541620433127e-1
8691,4.34549999999999983e1,9.32371681241708785e1,-1.99097087842260549e2,-1.05859919718089671e2,9.41789577011827084e-1
8692,4.34600000000000009e1,9.17248265320614280e1,-1.97568712886714991e2,-1.05843886354653563e2,9.26513399313751762e-1
8693,4.34650000000000034e1,9.05576662441862368e1,-1.96384711768058480e2,-1.05827045523872243e2,9.14723901456426680e-1
8694,4.34699999999999989e1,8.99822629752872558e1,-1.95799879920801772e2,-1.05817616945514516e2,9.08911747225123801e-1
8695,4.34750000000000014e1,9.01352038228601913e1,-1.95955449254679678e2,-1.05820245431819487e2,9.10456604271315029e-1
8696,4.34800000000000040e1,9.09693963028147436e1,-1.96804361798247527e2,-1.05834965495432783e2,9.18882790937522675e-1
8697,4.34849999999999994e1,9.22608456164528974e1,-1.98116421559018448e2,-1.05855575942565551e2,9.31927733499524180e-1
8698,4.34900000000000020e1,9.36907830712027305e1,-1.99565713353487467e2,-1.05874930282284737e2,9.46371546173764955e-1
8699,4.34949999999999974e1,9.49553800435574402e1,-2.00842483367477428e2,-1.05887103323919987e2,9.59145252965226680e-1
8700,4.35000000000000000e1,9.58521114766453763e1,-2.01741304918061644e2,-1.05889193441416268e2,9.68203146228741152e-1
8701,4.35050000000000026e1,9.63177027545554409e1,-2.02200700694381254e2,-1.05882997939825813e2,9.72906088429852933e-1
8702,4.35099999999999980e1,9.64272049075066207e1,-2.02297318424156600e2,-1.05870113516649980e2,9.74012170782895148e-1
8703,4.35150000000000006e1,9.63637734711971490e1,-2.02217161427065378e2,-1.05853387955868229e2,9.73371449204011641e-1
8704,4.35200000000000031e1,9.63600894720659369e1,-2.02198882842675033e2,-1.05838793370609096e2,9.73334237091575072e-1
8705,4.35249999999999986e1,9.66280623937104224e1,-2.02458010627038931e2,-1.05829948233328508e2,9.76041034279903297e-1
8706,4.35300000000000011e1,9.72965257281330196e1,-2.03125474507161357e2,-1.05828948779028337e2,9.82793189173060799e-1
8707,4.35350000000000037e1,9.83759382088658043e1,-2.04211881680192249e2,-1.05835943471326445e2,9.93696345544099024e-1
8708,4.35399999999999991e1,9.97519160385378996e1,-2.05601844984406711e2,-1.05849928945868811e2,1.00759511150038272e0
8709,4.35450000000000017e1,1.01203975200030214e2,-2.07071902292078789e2,-1.05867927092048575e2,1.02226237575788104e0
8710,4.35500000000000043e1,1.02453079260589121e2,-2.08338307210542325e2,-1.05885227949953205e2,1.03487958849079931e0
8711,4.35549999999999997e1,1.03233632342424826e2,-2.09130154367236059e2,-1.05896522024811233e2,1.04276396305479624e0
8712,4.35600000000000023e1,1.03363537258122605e2,-2.09263959617146440e2,-1.05900422359023835e2,1.04407613392043030e0
8713,4.35649999999999977e1,1.02781447819806814e2,-2.08678015839512568e2,-1.05896568019705754e2,1.03819644262431132e0
8714,4.35700000000000003e1,1.01541433450864147e2,-2.07430104036017980e2,-1.05888670585153832e2,1.02567104495822381e0
8715,4.35750000000000028e1,9.97774143200500703e1,-2.05655979468601203e2,-1.05878565148551132e2,1.00785266989949562e0
8716,4.35799999999999983e1,9.76620561151103033e1,-2.03530141071024161e2,-1.05868084955913858e2,9.86485415304144464e-1
8717,4.35850000000000009e1,9.53793514079620195e1,-2.01237480142768533e2,-1.05858128734806513e2,9.63427791999616367e-1
8718,4.35900000000000034e1,9.31175340225100854e1,-1.98965003939877874e2,-1.05847469917367789e2,9.40581151742526100e-1
8719,4.35949999999999989e1,9.10660182756569583e1,-1.96904366300166316e2,-1.05838348024509358e2,9.19858770461181363e-1
8720,4.36000000000000014e1,8.93892841800753644e1,-1.95223327042498937e2,-1.05834042862423573e2,9.02922062425003724e-1
8721,4.36050000000000040e1,8.81780811913239120e1,-1.94015952272693113e2,-1.05837871081369201e2,8.90687688801251598e-1
8722,4.36099999999999994e1,8.74088834874998355e1,-1.93257258264480413e2,-1.05848374776980577e2,8.82918015025250913e-1
8723,4.36150000000000020e1,8.69675241964483803e1,-1.92825996805843403e2,-1.05858472609395022e2,8.78459840368165490e-1
8724,4.36199999999999974e1,8.67502985999432781e1,-1.92609727466237331e2,-1.05859428866294053e2,8.76265642423669444e-1
8725,4.36250000000000000e1,8.67792377237959016e1,-1.92626311293903058e2,-1.05847073570107156e2,8.76557956806019223e-1
8726,4.36300000000000026e1,8.72410840319355145e1,-1.93069656119641081e2,-1.05828572087705567e2,8.81223071029651694e-1
8727,4.36349999999999980e1,8.83851387175505607e1,-1.94203823482169497e2,-1.05818684764618936e2,8.92779178965157127e-1
8728,4.36400000000000006e1,9.03227342575702181e1,-1.96150858102198015e2,-1.05828123844627797e2,9.12350851086567882e-1
8729,4.36450000000000031e1,9.28854371784635617e1,-1.98739306745359471e2,-1.05853869566895909e2,9.38236739176399603e-1
8730,4.36499999999999986e1,9.56705598252137435e1,-2.01552255534943015e2,-1.05881695709729271e2,9.66369291163775235e-1
8731,4.36550000000000011e1,9.82302164484477771e1,-2.04129130272142362e2,-1.05898913823694585e2,9.92224408570179572e-1
8732,4.36600000000000037e1,1.00250568885341764e2,-2.06153030627350773e2,-1.05902461742009010e2,1.01263200894284600e0
8733,4.36649999999999991e1,1.01617776828285173e2,-2.07512738930044208e2,-1.05894962101759035e2,1.02644219018469873e0
8734,4.36700000000000017e1,1.02381336350850503e2,-2.08264363159332390e2,-1.05883026808481887e2,1.03415491263485348e0
8735,4.36750000000000043e1,1.02679830615302279e2,-2.08550873559949025e2,-1.05871042944646746e2,1.03717000621517452e0
8736,4.36799999999999997e1,1.02666411116625113e2,-2.08529099534836291e2,-1.05862688418211178e2,1.03703445572348607e0
8737,4.36850000000000023e1,1.02457802269385013e2,-2.08316272027110273e2,-1.05858469757725260e2,1.03492729565035368e0
8738,4.36899999999999977e1,1.02115758468439381e2,-2.07974182742238213e2,-1.05858424273798832e2,1.03147230776201404e0
8739,4.36950000000000003e1,1.01656615957806807e2,-2.07516459088785098e2,-1.05859843130978291e2,1.02683450462431125e0
8740,4.37000000000000028e1,1.01082199045655514e2,-2.06942607558352080e2,-1.05860408512696566e2,1.02103231359247992e0
8741,4.37049999999999983e1,1.00411322110597396e2,-2.06269606517387530e2,-1.05858284406790133e2,1.01425577889492313e0
8742,4.37100000000000009e1,9.97030371855235416e1,-2.05555997032717613e2,-1.05852959847194072e2,1.00710138571235897e0
8743,4.37150000000000034e1,9.90627101603866151e1,-2.04908627452465822e2,-1.05845917292079207e2,1.00063343596350118e0
8744,4.37199999999999989e1,9.86183403366419071e1,-2.04458646911378338e2,-1.05840306574736431e2,9.96144851885271798e-1
8745,4.37250000000000014e1,9.84672409593419076e1,-2.04307422218439996e2,-1.05840181259098088e2,9.94618595548908191e-1
8746,4.37300000000000040e1,9.86234323540264910e1,-2.04469847479900352e2,-1.05846415125873861e2,9.96196286404308018e-1
8747,4.37349999999999994e1,9.90140686647938821e1,-2.04869103084184076e2,-1.05855034419390194e2,1.00014210772519063e0
8748,4.37400000000000020e1,9.95303321079894232e1,-2.05390789676865410e2,-1.05860457568875987e2,1.00535688997969119e0
8749,4.37449999999999974e1,1.00088957224678424e2,-2.05951462090690569e2,-1.05862504866012145e2,1.01099956792604462e0
8750,4.37500000000000000e1,1.00647553717351144e2,-2.06511189218926432e2,-1.05863635501575288e2,1.01664195674092062e0
8751,4.37550000000000026e1,1.01176369647058451e2,-2.07041658661429182e2,-1.05865289014370731e2,1.02198353178846912e0
8752,4.37599999999999980e1,1.01637870251256899e2,-2.07504948970613043e2,-1.05867078719356144e2,1.02664515405310008e0
8753,4.37650000000000006e1,1.01998309907697035e2,-2.07864812219603010e2,-1.05866502311905975e2,1.03028595866360639e0
8754,4.37700000000000031e1,1.02246046882471020e2,-2.08110913616374575e2,-1.05864866733903554e2,1.03278835234819222e0
8755,4.37749999999999986e1,1.02383805257538725e2,-2.08247875695099992e2,-1.05864070437561267e2,1.03417985108624966e0
8756,4.37800000000000011e1,1.02407704323701935e2,-2.08272197977493107e2,-1.05864493653791172e2,1.03442125579496902e0
8757,4.37850000000000037e1,1.02299815782624407e2,-2.08165354200209038e2,-1.05865538417584631e2,1.03333147255176172e0
8758,4.37899999999999991e1,1.02043708216128309e2,-2.07908536425063119e2,-1.05864828208934810e2,1.03074452743563949e0
8759,4.37950000000000017e1,1.01644820685033892e2,-2.07506972866373019e2,-1.05862152181339127e2,1.02671536045488776e0
8760,4.38000000000000043e1,1.01135494331311662e2,-2.06994526735812627e2,-1.05859032404500965e2,1.02157064981122891e0
8761,4.38049999999999997e1,1.00556995008277454e2,-2.06415199152575212e2,-1.05858204144297758e2,1.01572722230583290e0
8762,4.38100000000000023e1,9.99297574739414642e1,-2.05790660324437169e2,-1.05860902850495705e2,1.00939148963577230e0
8763,4.38149999999999977e1,9.92336282071804447e1,-2.05100017842003012e2,-1.05866389634822568e2,1.00235988088061045e0
8764,4.38200000000000003e1,9.84140994329077472e1,-2.04287139596296441e2,-1.05873040163388694e2,9.94081812453613600e-1
8765,4.38250000000000028e1,9.74097395277967451e1,-2.03287826652769894e2,-1.05878087124973149e2,9.83936762907037799e-1
8766,4.38299999999999983e1,9.61869787379869621e1,-2.02066574346955719e2,-1.05879595608968756e2,9.71585643818050126e-1
8767,4.38350000000000009e1,9.47762896682842353e1,-2.00650612392013215e2,-1.05874322723728980e2,9.57336259275598289e-1
8768,4.38400000000000034e1,9.33080195685021607e1,-1.99169156737298891e2,-1.05861137168796731e2,9.42505248166688459e-1
8769,4.38449999999999989e1,9.20189209053376658e1,-1.97862684935620223e2,-1.05843764030282557e2,9.29484049548865321e-1
8770,4.38500000000000014e1,9.11728975138082518e1,-1.97007408398460313e2,-1.05834510884652062e2,9.20938358725335915e-1
8771,4.38550000000000040e1,9.09036600258447862e1,-1.96744813408171893e2,-1.05841153382327107e2,9.18218788139846365e-1
8772,4.38599999999999994e1,9.11148257294262862e1,-1.96972581203115595e2,-1.05857755473689309e2,9.20351775044709997e-1
8773,4.38650000000000020e1,9.15634037630512978e1,-1.97433189440999485e2,-1.05869785677948187e2,9.24882866293447403e-1
8774,4.38699999999999974e1,9.20447667342533151e1,-1.97914492698289109e2,-1.05869725964035794e2,9.29745118527811276e-1
8775,4.38750000000000000e1,9.25016199124251841e1,-1.98362973803531276e2,-1.05861353891106091e2,9.34359797095203892e-1
8776,4.38800000000000026e1,9.29942432833259147e1,-1.98846291409226268e2,-1.05852048125900353e2,9.39335790740665755e-1
8777,4.38849999999999980e1,9.36043806790005419e1,-1.99452369862468970e2,-1.05847989183468428e2,9.45498794737379189e-1
8778,4.38900000000000006e1,9.43598077818670191e1,-2.00208320249368455e2,-1.05848512467501436e2,9.53129371534010339e-1
8779,4.38950000000000031e1,9.52197808822636205e1,-2.01072194820312035e2,-1.05852413938048414e2,9.61815968507713337e-1
8780,4.38999999999999986e1,9.61022435639702621e1,-2.01959088086099513e2,-1.05856844522129251e2,9.70729732969396575e-1
8781,4.39050000000000011e1,9.69180572110122256e1,-2.02778531001143705e2,-1.05860473790131479e2,9.78970274858709355e-1
8782,4.39100000000000037e1,9.75980174984040900e1,-2.03460521164542826e2,-1.05862503666138736e2,9.85838560589940349e-1
8783,4.39149999999999991e1,9.80990475484420443e1,-2.03962700577337131e2,-1.05863653028895087e2,9.90899470186283327e-1
8784,4.39200000000000017e1,9.84023148420752989e1,-2.04266365072551963e2,-1.05864050230476664e2,9.93962776182578778e-1
8785,4.39250000000000043e1,9.85093866474125974e1,-2.04372784851760770e2,-1.05863398204348172e2,9.95044309569824259e-1
8786,4.39299999999999997e1,9.84376989858475895e1,-2.04300317660304131e2,-1.05862618674456542e2,9.94320191776238316e-1
8787,4.39350000000000023e1,9.82223955109901112e1,-2.04082411476730755e2,-1.05860015965740644e2,9.92145409201920292e-1
8788,4.39399999999999977e1,9.79236630860403920e1,-2.03779059472375536e2,-1.05855396386335144e2,9.89127909960003993e-1
8789,4.39450000000000003e1,9.76334004792313976e1,-2.03482359309133471e2,-1.05848958829902074e2,9.86195964436680783e-1
8790,4.39500000000000028e1,9.74728957733305919e1,-2.03314273066171666e2,-1.05841377292841074e2,9.84574704781117083e-1
8791,4.39549999999999983e1,9.75717293289756640e1,-2.03407034824669807e2,-1.05835305495694143e2,9.85573023525006753e-1
8792,4.39600000000000009e1,9.80260545217634274e1,-2.03861108063186322e2,-1.05835053541422894e2,9.90162166886499273e-1
8793,4.39650000000000034e1,9.88415007160687367e1,-2.04685041224182640e2,-1.05843540508113904e2,9.98398997132007415e-1
8794,4.39699999999999989e1,9.98838710553763462e1,-2.05745327066306459e2,-1.05861456010930112e2,1.00892799045834702e0
8795,4.39750000000000014e1,1.00881980079144682e2,-2.06765537448124462e2,-1.05883557368979780e2,1.01900989978934020e0
8796,4.39800000000000040e1,1.01505273400336606e2,-2.07407362296805729e2,-1.05902088896469124e2,1.02530579192259208e0
8797,4.39849999999999994e1,1.01479527477571381e2,-2.07389901203592643e2,-1.05910373726021263e2,1.02504573209668060e0
8798,4.39900000000000020e1,1.00675198402876759e2,-2.06582701589141465e2,-1.05907503186264705e2,1.01692119598865416e0
8799,4.39949999999999974e1,9.91296008836168596e1,-2.05026259143462568e2,-1.05896658259845708e2,1.00130909983451377e0
8800,4.40000000000000000e1,9.70104038461482077e1,-2.02892553175812282e2,-1.05882149329664074e2,9.79903069153012174e-1
8801,4.40050000000000026e1,9.45532406046851150e1,-2.00421069741349186e2,-1.05867829136664071e2,9.55083238431162829e-1
8802,4.40099999999999980e1,9.20095225796368652e1,-1.97864262782092055e2,-1.05854740202455190e2,9.29389116966028994e-1
8803,4.40150000000000006e1,8.96262272645272020e1,-1.95468338320814638e2,-1.05842111056287436e2,9.05315426914416133e-1
8804,4.40200000000000031e1,8.76407479466650301e1,-1.93472223418281686e2,-1.05831475471616656e2,8.85260080269343774e-1
8805,4.40249999999999986e1,8.62453210798373249e1,-1.92073987257961107e2,-1.05828666178123783e2,8.71164859392296265e-1
8806,4.40300000000000011e1,8.55147206532078599e1,-1.91351492281589685e2,-1.05836771628381825e2,8.63785057103109710e-1
8807,4.40350000000000037e1,8.53604917823097509e1,-1.91213807801348196e2,-1.05853316019038445e2,8.62227189720300546e-1
8808,4.40399999999999991e1,8.55719002357382550e1,-1.91442219969072283e2,-1.05870319733334028e2,8.64362628643820741e-1
8809,4.40450000000000017e1,8.59236444863258555e1,-1.91803678267966802e2,-1.05880033781640947e2,8.67915600871978388e-1
8810,4.40500000000000043e1,8.62843850682709359e1,-1.92163063331709424e2,-1.05878678263438488e2,8.71559445134049815e-1
8811,4.40549999999999997e1,8.66762572686704402e1,-1.92543458484814693e2,-1.05867201216144252e2,8.75517750188590349e-1
8812,4.40600000000000023e1,8.72474260205554657e1,-1.93101429588634517e2,-1.05854003568079051e2,8.81287131520762324e-1
8813,4.40649999999999977e1,8.81656490590302724e1,-1.94012440657620715e2,-1.05846791598590443e2,8.90562111707376536e-1
8814,4.40700000000000003e1,8.95169911810445456e1,-1.95363433192699176e2,-1.05846442011654631e2,9.04212032131763044e-1
8815,4.40750000000000028e1,9.12850340063721717e1,-1.97134674353542636e2,-1.05849640347170464e2,9.22071050569415851e-1
8816,4.40799999999999983e1,9.33862989867474198e1,-1.99241521574980652e2,-1.05855222588233232e2,9.43295949361085073e-1
8817,4.40850000000000009e1,9.56939811063879091e1,-2.01557591678584544e2,-1.05863610572196635e2,9.66605869761493985e-1
8818,4.40900000000000034e1,9.80412525042004575e1,-2.03915783539053592e2,-1.05874531034853135e2,9.90315681860610697e-1
8819,4.40949999999999989e1,1.00228013827949724e2,-2.06115018509157181e2,-1.05887004681207458e2,1.01240418008030031e0
8820,4.41000000000000014e1,1.02042161051400825e2,-2.07940728956250609e2,-1.05898567904849784e2,1.03072889950909929e0
8821,4.41050000000000040e1,1.03299250130938347e2,-2.09205019174012051e2,-1.05905769043073704e2,1.04342676899937725e0
8822,4.41099999999999994e1,1.03895025680067562e2,-2.09799394837586249e2,-1.05904369157518687e2,1.04944470383906618e0
8823,4.41150000000000020e1,1.03852372587530468e2,-2.09746589165600568e2,-1.05894216578070100e2,1.04901386452050982e0
8824,4.41199999999999974e1,1.03322411349218001e2,-2.09201861700882830e2,-1.05879450351664829e2,1.04366072069917171e0
8825,4.41250000000000000e1,1.02516934146693515e2,-2.08385002752836101e2,-1.05868068606142586e2,1.03552458734033848e0
8826,4.41300000000000026e1,1.01610100717798801e2,-2.07473849863389233e2,-1.05863749145590432e2,1.02636465371513941e0
8827,4.41349999999999980e1,1.00683768179635607e2,-2.06547310447551013e2,-1.05863542267915406e2,1.01700775939025867e0
