step,time,kinetic,potential,total,temperature
232,1.15999999999999992e0,8.84008595843971534e1,-1.77335671770239315e2,-8.89348121858421621e1,8.92937975599971234e-1
233,1.16500000000000004e0,8.90617782635706732e1,-1.77991917646342444e2,-8.89301393827717703e1,8.99613921854249265e-1
234,1.16999999999999993e0,9.05866449835932599e1,-1.79523919667490077e2,-8.89372746838968169e1,9.15016615995891569e-1
235,1.17500000000000004e0,9.28443083546479784e1,-1.81800970038547462e2,-8.89566616838994833e1,9.37821296511595737e-1
236,1.17999999999999994e0,9.55195565388707450e1,-1.84500620769265993e2,-8.89810642303952477e1,9.64844005443138863e-1
237,1.18500000000000005e0,9.82120031863491363e1,-1.87214246970936927e2,-8.90022437845877903e1,9.92040436225748889e-1
238,1.18999999999999995e0,1.00557799633682066e2,-1.89574180226111878e2,-8.90163805924298117e1,1.01573534983517244e0
239,1.19500000000000006e0,1.02297279839381773e2,-1.91320578968321058e2,-8.90232991289392857e1,1.03330585696345234e0
240,1.19999999999999996e0,1.03288637696735236e2,-1.92312406396264720e2,-8.90237686995294837e1,1.04331957269429521e0
241,1.20500000000000007e0,1.03510284951003129e2,-1.92526995553660385e2,-8.90167106026572554e1,1.04555843384851643e0
242,1.20999999999999996e0,1.03076043632393493e2,-1.92075827403666295e2,-8.89997837712728028e1,1.04117215790296447e0
243,1.21500000000000008e0,1.02247414231847259e2,-1.91222825710665234e2,-8.89754114788179749e1,1.03280216395805313e0
244,1.21999999999999997e0,1.01394159367711481e2,-1.90345636465535648e2,-8.89514770978241671e1,1.02418342795668171e0
245,1.22500000000000009e0,1.00872838370968026e2,-1.89812062433778976e2,-8.89392240628109505e1,1.01891755930270733e0
246,1.22999999999999998e0,1.00869766545480431e2,-1.89813730505087619e2,-8.89439639596071885e1,1.01888653076242863e0
247,1.23500000000000010e0,1.01329171978170407e2,-1.90289267114642570e2,-8.89600951364721624e1,1.02352698967848887e0
248,1.23999999999999999e0,1.02028836930486307e2,-1.91004608542637925e2,-8.89757716121516182e1,1.03059431242915456e0
249,1.24500000000000011e0,1.02734896687145138e2,-1.91718053085965948e2,-8.89831563988208103e1,1.03772622916308221e0
250,1.25000000000000000e0,1.03320984349548397e2,-1.92301430073065717e2,-8.89804457235173203e1,1.04364630656109481e0
251,1.25500000000000012e0,1.03797038432687174e2,-1.92768632111922159e2,-8.89715936792349851e1,1.04845493366350673e0
252,1.26000000000000001e0,1.04258722299212891e2,-1.93221529332929720e2,-8.89628070337168282e1,1.05311840706275639e0
253,1.26500000000000012e0,1.04805659739830858e2,-1.93764499761501867e2,-8.89588400216710085e1,1.05864302767505913e0
254,1.27000000000000002e0,1.05473393237013525e2,-1.94433756805444006e2,-8.89603635684304805e1,1.06538781047488418e0
255,1.27500000000000013e0,1.06215407164110729e2,-1.95181463937491060e2,-8.89660567733803305e1,1.07288290064758307e0
256,1.28000000000000003e0,1.06936088408129450e2,-1.95907149092465318e2,-8.89710606843358676e1,1.08016250917302470e0
257,1.28499999999999992e0,1.07537906761643526e2,-1.96511934702072665e2,-8.89740279404291385e1,1.08624148244084373e0
258,1.29000000000000004e0,1.07959692419099184e2,-1.96933076668759441e2,-8.89733842496602563e1,1.09050194362726449e0
259,1.29499999999999993e0,1.08195724037579097e2,-1.97165077389803514e2,-8.89693533522244167e1,1.09288610138968778e0
260,1.30000000000000004e0,1.08293298293323730e2,-1.97256668676301899e2,-8.89633703829781695e1,1.09387169993256284e0
261,1.30499999999999994e0,1.08334009168583435e2,-1.97290638858328151e2,-8.89566296897447160e1,1.09428292089478219e0
262,1.31000000000000005e0,1.08406398626776067e2,-1.97358573482843724e2,-8.89521748560676571e1,1.09501412754319261e0
263,1.31499999999999995e0,1.08575598662647593e2,-1.97526379322379029e2,-8.89507806597314357e1,1.09672321881462209e0
264,1.32000000000000006e0,1.08859281221477403e2,-1.97812415129772347e2,-8.89531339082949444e1,1.09958869920684243e0
265,1.32499999999999996e0,1.09219560943804481e2,-1.98178559468805815e2,-8.89589985250013342e1,1.10322788832125740e0
266,1.33000000000000007e0,1.09572449677458138e2,-1.98538513773269386e2,-8.89660640958112481e1,1.10679242098442554e0
267,1.33499999999999996e0,1.09810955426762320e2,-1.98783585239508398e2,-8.89726298127460780e1,1.10920156996729613e0
268,1.34000000000000008e0,1.09834943714039170e2,-1.98812350128245129e2,-8.89774064142059586e1,1.10944387589938565e0
269,1.34499999999999997e0,1.09577276590448506e2,-1.98556476352739566e2,-8.89791997622910600e1,1.10684117768129808e0
270,1.35000000000000009e0,1.09015864273599306e2,-1.97994158841226067e2,-8.89782945676267616e1,1.10117034619797272e0
271,1.35499999999999998e0,1.08175821096007411e2,-1.97150808501608282e2,-8.89749874056008707e1,1.09268506157583234e0
272,1.36000000000000010e0,1.07130292707376270e2,-1.96099243480122453e2,-8.89689507727461830e1,1.08212416876137651e0
273,1.36499999999999999e0,1.06005075446257678e2,-1.94963496885953617e2,-8.89584214396959396e1,1.07075833784098662e0
274,1.37000000000000011e0,1.04995283850387594e2,-1.93937930405588446e2,-8.89426465552008523e1,1.06055842273118772e0
275,1.37500000000000000e0,1.04363404049571542e2,-1.93288621652599403e2,-8.89252176030278605e1,1.05417579848052068e0
276,1.38000000000000012e0,1.04369905615266148e2,-1.93287132357361088e2,-8.89172267420949396e1,1.05424147086127418e0
277,1.38500000000000001e0,1.05130334255059239e2,-1.94057383482879686e2,-8.89270492278204472e1,1.06192256823292164e0
278,1.39000000000000012e0,1.06501685125420693e2,-1.95452698577899525e2,-8.89510134524788327e1,1.07577459722647162e0
279,1.39500000000000002e0,1.08132461585344188e2,-1.97107961671496383e2,-8.89755000861521950e1,1.09224708672064841e0
280,1.40000000000000013e0,1.09654087558213348e2,-1.98642722919051323e2,-8.89886353608379750e1,1.10761704604255917e0
281,1.40500000000000003e0,1.10852542788780383e2,-1.99838949925599280e2,-8.89864071368188974e1,1.11972265443212504e0
282,1.40999999999999992e0,1.11720961182845315e2,-2.00695001132643625e2,-8.89740399497983105e1,1.12849455740247784e0
283,1.41500000000000004e0,1.12408878299542195e2,-2.01367336543421601e2,-8.89584582438794058e1,1.13544321514689095e0
284,1.41999999999999993e0,1.13116697631972002e2,-2.02064404156948228e2,-8.89477065249762262e1,1.14259290537345448e0
285,1.42500000000000004e0,1.13982505565794099e2,-2.02928691666975055e2,-8.89461861011809560e1,1.15133844005852626e0
286,1.42999999999999994e0,1.15012725981174242e2,-2.03966783205196094e2,-8.89540572240218523e1,1.16174470688054798e0
287,1.43500000000000005e0,1.16086969535081707e2,-2.05053597402092493e2,-8.89666278670107857e1,1.17259565186951220e0
288,1.43999999999999995e0,1.17018630477691715e2,-2.05996643667508522e2,-8.89780131898168065e1,1.18200636846153251e0
289,1.44500000000000006e0,1.17634462722927779e2,-2.06618815311699564e2,-8.89843525887717846e1,1.18822689619118971e0
290,1.44999999999999996e0,1.17833817487308082e2,-2.06818263542941907e2,-8.89844460556338248e1,1.19024058067987970e0
291,1.45500000000000007e0,1.17610382403758805e2,-2.06589507803220243e2,-8.89791253994614380e1,1.18798366064402838e0
292,1.45999999999999996e0,1.17038713463395098e2,-2.06009772490779056e2,-8.89710590273839586e1,1.18220922690298069e0
293,1.46500000000000008e0,1.16235222439129345e2,-2.05198902324488245e2,-8.89636798853588999e1,1.17409315595080144e0
294,1.46999999999999997e0,1.15311044579767994e2,-2.04270974659048392e2,-8.89599300792803973e1,1.16475802605826262e0
295,1.47500000000000009e0,1.14340378998639281e2,-2.03298861153277784e2,-8.89584821546385029e1,1.15495332321857869e0
296,1.47999999999999998e0,1.13362338963672144e2,-2.02320308874465695e2,-8.89579699107935511e1,1.14507413094618338e0
297,1.48500000000000010e0,1.12406467889689296e2,-2.01362578136091145e2,-8.89561102464018489e1,1.13541886757261912e0
298,1.48999999999999999e0,1.11511606628137613e2,-2.00465453092194934e2,-8.89538464640573210e1,1.12637986493068287e0
299,1.49500000000000011e0,1.10728352516926975e2,-1.99680049579999917e2,-8.89516970630729418e1,1.11846820724168672e0
300,1.50000000000000000e0,1.10104325550928507e2,-1.99055980126510832e2,-8.89516545755823245e1,1.11216490455483341e0
301,1.50500000000000012e0,1.09661792829674027e2,-1.98615753861955568e2,-8.89539610322815406e1,1.10769487706741443e0
302,1.51000000000000001e0,1.09388217146750790e2,-1.98346307976156623e2,-8.89580908294058332e1,1.10493148633081617e0
303,1.51500000000000012e0,1.09243182091636712e2,-1.98206028687171340e2,-8.89628465955346286e1,1.10346648577410811e0
304,1.52000000000000002e0,1.09179649362953043e2,-1.98145879356330823e2,-8.89662299933777803e1,1.10282474103992967e0
305,1.52500000000000013e0,1.09164750167036445e2,-1.98132211285374154e2,-8.89674611183377095e1,1.10267424411147918e0
306,1.53000000000000003e0,1.09195438236141442e2,-1.98162179638104931e2,-8.89667414019634890e1,1.10298422460748924e0
307,1.53500000000000014e0,1.09295792843948036e2,-1.98261423185210901e2,-8.89656303412628660e1,1.10399790751462668e0
308,1.54000000000000004e0,1.09484647933386512e2,-1.98452549598612165e2,-8.89679016652256536e1,1.10590553468067188e0
309,1.54499999999999993e0,1.09742781298668433e2,-1.98716958927233861e2,-8.89741776285654282e1,1.10851294241079223e0
310,1.55000000000000004e0,1.10006940115365296e2,-1.98987120897136265e2,-8.89801807817709687e1,1.11118121328651820e0
311,1.55499999999999994e0,1.10211822877743913e2,-1.99193265739515454e2,-8.89814428617715407e1,1.11325073613882730e0
312,1.56000000000000005e0,1.10354619533086748e2,-1.99330595565104971e2,-8.89759760320182238e1,1.11469312659683584e0
313,1.56499999999999995e0,1.10507437900199420e2,-1.99476472438654611e2,-8.89690345384551904e1,1.11623674646666071e0
314,1.57000000000000006e0,1.10751411888705036e2,-1.99719170807848627e2,-8.89677589191435914e1,1.11870113018893980e0
315,1.57499999999999996e0,1.11089144509087248e2,-2.00062852274491405e2,-8.89737077654041570e1,1.12211257079886106e0
316,1.58000000000000007e0,1.11422200812602739e2,-2.00404541655049115e2,-8.89823408424463764e1,1.12547677588487605e0
317,1.58499999999999996e0,1.11607501526166686e2,-2.00596409658017365e2,-8.89889081318506783e1,1.12734850026430999e0
318,1.59000000000000008e0,1.11526399843476312e2,-2.00518567908320563e2,-8.89921680648442504e1,1.12652929134824564e0
319,1.59499999999999997e0,1.11121724426750404e2,-2.00112619330385371e2,-8.89908949036349668e1,1.12244166087626662e0
320,1.60000000000000009e0,1.10422272590452963e2,-1.99404830974856196e2,-8.89825583844032337e1,1.11537649081265622e0
321,1.60499999999999998e0,1.09580861524707146e2,-1.98545681405091727e2,-8.89648198803845816e1,1.10687738913845601e0
322,1.61000000000000010e0,1.08889578068288813e2,-1.97831069038694380e2,-8.89414909704055674e1,1.09989472796251331e0
323,1.61499999999999999e0,1.08688608402603478e2,-1.97617129412812488e2,-8.89285210102090105e1,1.09786473133942897e0
324,1.62000000000000011e0,1.09151203026802307e2,-1.98091380402291293e2,-8.89401773754889859e1,1.10253740431113445e0
325,1.62500000000000000e0,1.10106034974654548e2,-1.99078271331739501e2,-8.89722363570849524e1,1.11218217146115705e0
326,1.63000000000000012e0,1.11091245291811774e2,-2.00097821847609254e2,-8.90065765557974800e1,1.12213379082638154e0
327,1.63500000000000001e0,1.11591323761577442e2,-2.00621550724743145e2,-8.90302269631657026e1,1.12718508850078214e0
328,1.64000000000000012e0,1.11240092302046691e2,-2.00279920504495607e2,-8.90398282024489163e1,1.12363729598026962e0
329,1.64500000000000002e0,1.09881503351785526e2,-1.98921129302843724e2,-8.90396259510581984e1,1.10991417527056080e0
330,1.65000000000000013e0,1.07544975212605976e2,-1.96576909330298520e2,-8.90319341176925434e1,1.08631288093541389e0
331,1.65500000000000003e0,1.04411396140175128e2,-1.93429115158799959e2,-8.90177190186248311e1,1.05466056707247602e0
332,1.66000000000000014e0,1.00798839307783751e2,-1.89793338477814785e2,-8.89944991700310339e1,1.01817009401801761e0
333,1.66500000000000004e0,9.71795878729626423e1,-1.86139088435194680e2,-8.89595005622320372e1,9.81611998716794387e-1
334,1.66999999999999993e0,9.41855287255943523e1,-1.83103578463560979e2,-8.89180497379666264e1,9.51368977026205598e-1
335,1.67500000000000004e0,9.24771380894848249e1,-1.81370161143281024e2,-8.88930230537961990e1,9.34112505954392214e-1
336,1.67999999999999994e0,9.24312073377545715e1,-1.81334083657594391e2,-8.89028763198398195e1,9.33648558967217879e-1
337,1.68500000000000005e0,9.39171132971070932e1,-1.82852166738391276e2,-8.89350534412841824e1,9.48657710071788784e-1
338,1.68999999999999995e0,9.64412196982264760e1,-1.85406058186995722e2,-8.89648384887692458e1,9.74153734325519993e-1
339,1.69500000000000006e0,9.94766077832479994e1,-1.88458870342201692e2,-8.89822625589536926e1,1.00481422003280807e0
340,1.69999999999999996e0,1.02631302664582606e2,-1.91623606031683494e2,-8.89923033671008881e1,1.03667982489477373e0
341,1.70500000000000007e0,1.05626208681830562e2,-1.94626676240769569e2,-8.90004675589390075e1,1.06693140082657134e0
342,1.70999999999999996e0,1.08236895322028815e2,-1.97244756837544514e2,-8.90078615155156996e1,1.09330197294978593e0
343,1.71500000000000008e0,1.10272866383804029e2,-1.99286902688550327e2,-8.90140363047462984e1,1.11386733721014175e0
344,1.71999999999999997e0,1.11585764697064164e2,-2.00602854728537551e2,-8.90170900314733871e1,1.12712893633398137e0
345,1.72500000000000009e0,1.12091617314123482e2,-2.01107507226719008e2,-8.90158899125955259e1,1.13223855872851997e0
346,1.72999999999999998e0,1.11796708911470816e2,-2.00805330966363556e2,-8.90086220548927400e1,1.12925968597445259e0
347,1.73500000000000010e0,1.10816851325044681e2,-1.99811186627377054e2,-8.89943353023323738e1,1.11936213459641087e0
348,1.73999999999999999e0,1.09383592242072069e2,-1.98357601576106561e2,-8.89740093340344913e1,1.10488477012194020e0
349,1.74500000000000011e0,1.07820367787408088e2,-1.96772697836438454e2,-8.89523300490303654e1,1.08909462411523328e0
350,1.75000000000000000e0,1.06464192489147905e2,-1.95402199013879283e2,-8.89380065247313780e1,1.07539588372876671e0
351,1.75500000000000012e0,1.05542878177304786e2,-1.94480588681883319e2,-8.89377105045785328e1,1.06608967855863424e0
352,1.76000000000000001e0,1.05079709279848075e2,-1.94030708857014446e2,-8.89509995771663711e1,1.06141120484695017e0
353,1.76500000000000012e0,1.04900687529172686e2,-1.93870152480622494e2,-8.89694649514498082e1,1.05960290433507764e0
354,1.77000000000000002e0,1.04738867420064793e2,-1.93723829905184630e2,-8.89849624851198371e1,1.05796835777843223e0
355,1.77500000000000013e0,1.04360429661946498e2,-1.93353070439924579e2,-8.89926407779780817e1,1.05414575416107570e0
356,1.78000000000000003e0,1.03644240999460749e2,-1.92635645221801070e2,-8.89914042223403214e1,1.04691152524707820e0
357,1.78500000000000014e0,1.02599501306426163e2,-1.91582906157875499e2,-8.89834048514493361e1,1.03635859905480965e0
358,1.79000000000000004e0,1.01341469875728620e2,-1.90312752771751946e2,-8.89712828960233253e1,1.02365121086594568e0
359,1.79499999999999993e0,1.00048594371511285e2,-1.89006491327908634e2,-8.89578969563973487e1,1.01059186233849774e0
360,1.80000000000000004e0,9.89157884568712831e1,-1.87862532506539281e2,-8.89467440496679984e1,9.99149378352235162e-1
361,1.80499999999999994e0,9.81112927454052368e1,-1.87050303844098465e2,-8.89390110986932285e1,9.91023159044497337e-1
362,1.81000000000000005e0,9.77424829979726582e1,-1.86679062641622693e2,-8.89365796436500347e1,9.87297808060329851e-1
363,1.81499999999999995e0,9.78336559613411225e1,-1.86774196875950452e2,-8.89405409146093291e1,9.88218747084253724e-1
364,1.82000000000000006e0,9.83154897390830058e1,-1.87265760831784377e2,-8.89502710927013709e1,9.93085754940232435e-1
365,1.82499999999999996e0,9.90334258575246338e1,-1.87996976625130173e2,-8.89635507676055397e1,1.00033763492449124e0
366,1.83000000000000007e0,9.97818036178827299e1,-1.88758936048601498e2,-8.89771324307187683e1,1.00789700624123979e0
367,1.83499999999999996e0,1.00356483755922710e2,-1.89343160712370917e2,-8.89866769564482070e1,1.01370185612043140e0
368,1.84000000000000008e0,1.00611671723222244e2,-1.89601201163206525e2,-8.89895294399842811e1,1.01627951235578018e0
369,1.84499999999999997e0,1.00498897973093761e2,-1.89484321337412609e2,-8.89854233643188479e1,1.01514038356660374e0
370,1.85000000000000009e0,1.00078495479131533e2,-1.89053638070196030e2,-8.89751425910644969e1,1.01089389372860139e0
371,1.85499999999999998e0,9.95052892210910755e1,-1.88466474673194796e2,-8.89611854521037202e1,1.00510393152617250e0
372,1.86000000000000010e0,9.89931881970944545e1,-1.87940204939305573e2,-8.89470167422111189e1,9.99931193910045035e-1
373,1.86499999999999999e0,9.87656588745064568e1,-1.87700256379221173e2,-8.89345975047147164e1,9.97632917924307638e-1
374,1.87000000000000011e0,9.90044489634407938e1,-1.87932637300175656e2,-8.89281883367348627e1,1.00004493902465441e0
375,1.87500000000000000e0,9.98046858412286042e1,-1.88733591178297189e2,-8.89289053370685849e1,1.00812813981038985e0
376,1.88000000000000012e0,1.01148611352047638e2,-1.90084686380960306e2,-8.89360750289126685e1,1.02170314497017811e0
377,1.88500000000000001e0,1.02912663646291875e2,-1.91860692096537434e2,-8.89480284502455589e1,1.03952185501304917e0
378,1.89000000000000012e0,1.04901144474554172e2,-1.93862732470068039e2,-8.89615879955138666e1,1.05960751994499169e0
379,1.89500000000000002e0,1.06892511335377762e2,-1.95866927309630626e2,-8.89744159742528637e1,1.07972233672098739e0
380,1.90000000000000013e0,1.08676022066706096e2,-1.97660360203586634e2,-8.89843381368805382e1,1.09773759663339487e0
381,1.90500000000000003e0,1.10072798196509211e2,-1.99065226277458351e2,-8.89924280809491393e1,1.11184644642938601e0
382,1.91000000000000014e0,1.10945218718341437e2,-1.99943753133726972e2,-8.89985344153855351e1,1.12065877493274169e0
383,1.91500000000000004e0,1.11195255476714777e2,-2.00198115184333574e2,-8.90028597076187964e1,1.12318439875469478e0
384,1.91999999999999993e0,1.10762715540797657e2,-1.99767653017246545e2,-8.90049374764488874e1,1.11881530849290556e0
385,1.92500000000000004e0,1.09633130297825588e2,-1.98637199951971610e2,-8.90040696541460221e1,1.10740535654369276e0
386,1.92999999999999994e0,1.07850587651623513e2,-1.96849911645064765e2,-8.89993239934412514e1,1.08939987526892446e0
